_0problem_exc,_1training_time_exc,_2skl_meth_exc,_3prediction_exc,_4convert_exc,available,available-ERROR,cl,name,opset,ort_version,prediction_time,problem,scenario,skl_version,subfolder,training_time
,,'LinearRegression' object has no attribute 'predict_proba',,,,,<class 'sklearn.feature_selection.rfe.RFE'>,RFE,,0.2,,bin-class,reg,0.22.dev0,feature_selection,-0.0016612320000000125
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.rfe.RFE'>,RFE,1.0,0.2,-0.000176987999999767,multi-class,cl,0.22.dev0,feature_selection,-0.002422515000001013
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.rfe.RFE'>,RFE,2.0,0.2,-0.000176987999999767,multi-class,cl,0.22.dev0,feature_selection,-0.002422515000001013
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.rfe.RFE'>,RFE,3.0,0.2,-0.000176987999999767,multi-class,cl,0.22.dev0,feature_selection,-0.002422515000001013
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.rfe.RFE'>,RFE,4.0,0.2,-0.000176987999999767,multi-class,cl,0.22.dev0,feature_selection,-0.002422515000001013
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.rfe.RFE'>,RFE,5.0,0.2,-0.000176987999999767,multi-class,cl,0.22.dev0,feature_selection,-0.002422515000001013
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.rfe.RFE'>,RFE,6.0,0.2,-0.000176987999999767,multi-class,cl,0.22.dev0,feature_selection,-0.002422515000001013
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.rfe.RFE'>,RFE,7.0,0.2,-0.000176987999999767,multi-class,cl,0.22.dev0,feature_selection,-0.002422515000001013
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.rfe.RFE'>,RFE,8.0,0.2,-0.000176987999999767,multi-class,cl,0.22.dev0,feature_selection,-0.002422515000001013
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.rfe.RFE'>,RFE,9.0,0.2,-0.000176987999999767,multi-class,cl,0.22.dev0,feature_selection,-0.002422515000001013
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.rfe.RFE'>,RFE,10.0,0.2,-0.000176987999999767,multi-class,cl,0.22.dev0,feature_selection,-0.002422515000001013
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,ERROR-_4convert_exc,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,<class 'sklearn.feature_selection.rfe.RFE'>,RFE,11.0,0.2,-0.000176987999999767,multi-class,cl,0.22.dev0,feature_selection,-0.002422515000001013
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.rfe.RFE'>,RFE,,0.2,-0.000176987999999767,multi-class,cl,0.22.dev0,feature_selection,-0.002422515000001013
,,'LinearRegression' object has no attribute 'predict_proba',,,,,<class 'sklearn.feature_selection.rfe.RFE'>,RFE,,0.2,,multi-class,reg,0.22.dev0,feature_selection,-0.001615799999999723
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.rfe.RFE'>,RFE,1.0,0.2,-0.00014261700000162136,regression,cl,0.22.dev0,feature_selection,-0.0025461690000003756
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.rfe.RFE'>,RFE,2.0,0.2,-0.00014261700000162136,regression,cl,0.22.dev0,feature_selection,-0.0025461690000003756
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.rfe.RFE'>,RFE,3.0,0.2,-0.00014261700000162136,regression,cl,0.22.dev0,feature_selection,-0.0025461690000003756
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.rfe.RFE'>,RFE,4.0,0.2,-0.00014261700000162136,regression,cl,0.22.dev0,feature_selection,-0.0025461690000003756
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.rfe.RFE'>,RFE,5.0,0.2,-0.00014261700000162136,regression,cl,0.22.dev0,feature_selection,-0.0025461690000003756
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.rfe.RFE'>,RFE,6.0,0.2,-0.00014261700000162136,regression,cl,0.22.dev0,feature_selection,-0.0025461690000003756
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.rfe.RFE'>,RFE,7.0,0.2,-0.00014261700000162136,regression,cl,0.22.dev0,feature_selection,-0.0025461690000003756
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.rfe.RFE'>,RFE,8.0,0.2,-0.00014261700000162136,regression,cl,0.22.dev0,feature_selection,-0.0025461690000003756
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.rfe.RFE'>,RFE,9.0,0.2,-0.00014261700000162136,regression,cl,0.22.dev0,feature_selection,-0.0025461690000003756
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.rfe.RFE'>,RFE,10.0,0.2,-0.00014261700000162136,regression,cl,0.22.dev0,feature_selection,-0.0025461690000003756
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,ERROR-_4convert_exc,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,<class 'sklearn.feature_selection.rfe.RFE'>,RFE,11.0,0.2,-0.00014261700000162136,regression,cl,0.22.dev0,feature_selection,-0.0025461690000003756
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.rfe.RFE'>,RFE,,0.2,-0.00014261700000162136,regression,cl,0.22.dev0,feature_selection,-0.0025461690000003756
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.rfe.RFE'>,RFE,1.0,0.2,-0.0001169379999996778,regression,reg,0.22.dev0,feature_selection,-0.001619356000000849
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.rfe.RFE'>,RFE,2.0,0.2,-0.0001169379999996778,regression,reg,0.22.dev0,feature_selection,-0.001619356000000849
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.rfe.RFE'>,RFE,3.0,0.2,-0.0001169379999996778,regression,reg,0.22.dev0,feature_selection,-0.001619356000000849
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.rfe.RFE'>,RFE,4.0,0.2,-0.0001169379999996778,regression,reg,0.22.dev0,feature_selection,-0.001619356000000849
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.rfe.RFE'>,RFE,5.0,0.2,-0.0001169379999996778,regression,reg,0.22.dev0,feature_selection,-0.001619356000000849
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.rfe.RFE'>,RFE,6.0,0.2,-0.0001169379999996778,regression,reg,0.22.dev0,feature_selection,-0.001619356000000849
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.rfe.RFE'>,RFE,7.0,0.2,-0.0001169379999996778,regression,reg,0.22.dev0,feature_selection,-0.001619356000000849
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.rfe.RFE'>,RFE,8.0,0.2,-0.0001169379999996778,regression,reg,0.22.dev0,feature_selection,-0.001619356000000849
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.rfe.RFE'>,RFE,9.0,0.2,-0.0001169379999996778,regression,reg,0.22.dev0,feature_selection,-0.001619356000000849
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.rfe.RFE'>,RFE,10.0,0.2,-0.0001169379999996778,regression,reg,0.22.dev0,feature_selection,-0.001619356000000849
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,ERROR-_4convert_exc,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,<class 'sklearn.feature_selection.rfe.RFE'>,RFE,11.0,0.2,-0.0001169379999996778,regression,reg,0.22.dev0,feature_selection,-0.001619356000000849
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.rfe.RFE'>,RFE,,0.2,-0.0001169379999996778,regression,reg,0.22.dev0,feature_selection,-0.001619356000000849
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.rfe.RFECV'>,RFECV,1.0,0.2,-0.0002014810000012801,bin-class,cl,0.22.dev0,feature_selection,-0.024857243999999667
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.rfe.RFECV'>,RFECV,2.0,0.2,-0.0002014810000012801,bin-class,cl,0.22.dev0,feature_selection,-0.024857243999999667
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.rfe.RFECV'>,RFECV,3.0,0.2,-0.0002014810000012801,bin-class,cl,0.22.dev0,feature_selection,-0.024857243999999667
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.rfe.RFECV'>,RFECV,4.0,0.2,-0.0002014810000012801,bin-class,cl,0.22.dev0,feature_selection,-0.024857243999999667
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.rfe.RFECV'>,RFECV,5.0,0.2,-0.0002014810000012801,bin-class,cl,0.22.dev0,feature_selection,-0.024857243999999667
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.rfe.RFECV'>,RFECV,6.0,0.2,-0.0002014810000012801,bin-class,cl,0.22.dev0,feature_selection,-0.024857243999999667
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.rfe.RFECV'>,RFECV,7.0,0.2,-0.0002014810000012801,bin-class,cl,0.22.dev0,feature_selection,-0.024857243999999667
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.rfe.RFECV'>,RFECV,8.0,0.2,-0.0002014810000012801,bin-class,cl,0.22.dev0,feature_selection,-0.024857243999999667
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.rfe.RFECV'>,RFECV,9.0,0.2,-0.0002014810000012801,bin-class,cl,0.22.dev0,feature_selection,-0.024857243999999667
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.rfe.RFECV'>,RFECV,10.0,0.2,-0.0002014810000012801,bin-class,cl,0.22.dev0,feature_selection,-0.024857243999999667
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,ERROR-_4convert_exc,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,<class 'sklearn.feature_selection.rfe.RFECV'>,RFECV,11.0,0.2,-0.0002014810000012801,bin-class,cl,0.22.dev0,feature_selection,-0.024857243999999667
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.rfe.RFECV'>,RFECV,,0.2,-0.0002014810000012801,bin-class,cl,0.22.dev0,feature_selection,-0.024857243999999667
,,'LinearRegression' object has no attribute 'predict_proba',,,,,<class 'sklearn.feature_selection.rfe.RFECV'>,RFECV,,0.2,,bin-class,reg,0.22.dev0,feature_selection,-0.019287278000000185
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.rfe.RFECV'>,RFECV,1.0,0.2,-0.00015762900000027003,multi-class,cl,0.22.dev0,feature_selection,-0.02248608799999907
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.rfe.RFECV'>,RFECV,2.0,0.2,-0.00015762900000027003,multi-class,cl,0.22.dev0,feature_selection,-0.02248608799999907
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.rfe.RFECV'>,RFECV,3.0,0.2,-0.00015762900000027003,multi-class,cl,0.22.dev0,feature_selection,-0.02248608799999907
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.rfe.RFECV'>,RFECV,4.0,0.2,-0.00015762900000027003,multi-class,cl,0.22.dev0,feature_selection,-0.02248608799999907
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.rfe.RFECV'>,RFECV,5.0,0.2,-0.00015762900000027003,multi-class,cl,0.22.dev0,feature_selection,-0.02248608799999907
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.rfe.RFECV'>,RFECV,6.0,0.2,-0.00015762900000027003,multi-class,cl,0.22.dev0,feature_selection,-0.02248608799999907
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.rfe.RFECV'>,RFECV,7.0,0.2,-0.00015762900000027003,multi-class,cl,0.22.dev0,feature_selection,-0.02248608799999907
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.rfe.RFECV'>,RFECV,8.0,0.2,-0.00015762900000027003,multi-class,cl,0.22.dev0,feature_selection,-0.02248608799999907
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.rfe.RFECV'>,RFECV,9.0,0.2,-0.00015762900000027003,multi-class,cl,0.22.dev0,feature_selection,-0.02248608799999907
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.rfe.RFECV'>,RFECV,10.0,0.2,-0.00015762900000027003,multi-class,cl,0.22.dev0,feature_selection,-0.02248608799999907
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,ERROR-_4convert_exc,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,<class 'sklearn.feature_selection.rfe.RFECV'>,RFECV,11.0,0.2,-0.00015762900000027003,multi-class,cl,0.22.dev0,feature_selection,-0.02248608799999907
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.rfe.RFECV'>,RFECV,,0.2,-0.00015762900000027003,multi-class,cl,0.22.dev0,feature_selection,-0.02248608799999907
,,'LinearRegression' object has no attribute 'predict_proba',,,,,<class 'sklearn.feature_selection.rfe.RFECV'>,RFECV,,0.2,,multi-class,reg,0.22.dev0,feature_selection,-0.021538335999998992
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.rfe.RFECV'>,RFECV,1.0,0.2,-0.00014696300000061058,regression,cl,0.22.dev0,feature_selection,-0.02628025499999964
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.rfe.RFECV'>,RFECV,2.0,0.2,-0.00014696300000061058,regression,cl,0.22.dev0,feature_selection,-0.02628025499999964
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.rfe.RFECV'>,RFECV,3.0,0.2,-0.00014696300000061058,regression,cl,0.22.dev0,feature_selection,-0.02628025499999964
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.rfe.RFECV'>,RFECV,4.0,0.2,-0.00014696300000061058,regression,cl,0.22.dev0,feature_selection,-0.02628025499999964
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.rfe.RFECV'>,RFECV,5.0,0.2,-0.00014696300000061058,regression,cl,0.22.dev0,feature_selection,-0.02628025499999964
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.rfe.RFECV'>,RFECV,6.0,0.2,-0.00014696300000061058,regression,cl,0.22.dev0,feature_selection,-0.02628025499999964
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.rfe.RFECV'>,RFECV,7.0,0.2,-0.00014696300000061058,regression,cl,0.22.dev0,feature_selection,-0.02628025499999964
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.rfe.RFECV'>,RFECV,8.0,0.2,-0.00014696300000061058,regression,cl,0.22.dev0,feature_selection,-0.02628025499999964
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.rfe.RFECV'>,RFECV,9.0,0.2,-0.00014696300000061058,regression,cl,0.22.dev0,feature_selection,-0.02628025499999964
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.rfe.RFECV'>,RFECV,10.0,0.2,-0.00014696300000061058,regression,cl,0.22.dev0,feature_selection,-0.02628025499999964
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,ERROR-_4convert_exc,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,<class 'sklearn.feature_selection.rfe.RFECV'>,RFECV,11.0,0.2,-0.00014696300000061058,regression,cl,0.22.dev0,feature_selection,-0.02628025499999964
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.rfe.RFECV'>,RFECV,,0.2,-0.00014696300000061058,regression,cl,0.22.dev0,feature_selection,-0.02628025499999964
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.rfe.RFECV'>,RFECV,1.0,0.2,-0.00013076599999983785,regression,reg,0.22.dev0,feature_selection,-0.0226911249999997
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.rfe.RFECV'>,RFECV,2.0,0.2,-0.00013076599999983785,regression,reg,0.22.dev0,feature_selection,-0.0226911249999997
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.rfe.RFECV'>,RFECV,3.0,0.2,-0.00013076599999983785,regression,reg,0.22.dev0,feature_selection,-0.0226911249999997
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.rfe.RFECV'>,RFECV,4.0,0.2,-0.00013076599999983785,regression,reg,0.22.dev0,feature_selection,-0.0226911249999997
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.rfe.RFECV'>,RFECV,5.0,0.2,-0.00013076599999983785,regression,reg,0.22.dev0,feature_selection,-0.0226911249999997
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.rfe.RFECV'>,RFECV,6.0,0.2,-0.00013076599999983785,regression,reg,0.22.dev0,feature_selection,-0.0226911249999997
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.rfe.RFECV'>,RFECV,7.0,0.2,-0.00013076599999983785,regression,reg,0.22.dev0,feature_selection,-0.0226911249999997
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.rfe.RFECV'>,RFECV,8.0,0.2,-0.00013076599999983785,regression,reg,0.22.dev0,feature_selection,-0.0226911249999997
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.rfe.RFECV'>,RFECV,9.0,0.2,-0.00013076599999983785,regression,reg,0.22.dev0,feature_selection,-0.0226911249999997
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.rfe.RFECV'>,RFECV,10.0,0.2,-0.00013076599999983785,regression,reg,0.22.dev0,feature_selection,-0.0226911249999997
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,ERROR-_4convert_exc,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,<class 'sklearn.feature_selection.rfe.RFECV'>,RFECV,11.0,0.2,-0.00013076599999983785,regression,reg,0.22.dev0,feature_selection,-0.0226911249999997
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.rfe.RFECV'>,RFECV,,0.2,-0.00013076599999983785,regression,reg,0.22.dev0,feature_selection,-0.0226911249999997
,fit() missing 1 required positional argument: 'y',,,,,,<class 'sklearn.feature_selection.univariate_selection.SelectFdr'>,SelectFdr,,,,num-transform,default,0.22.dev0,feature_selection,
,fit() missing 1 required positional argument: 'y',,,,,,<class 'sklearn.feature_selection.univariate_selection.SelectFpr'>,SelectFpr,,,,num-transform,default,0.22.dev0,feature_selection,
,fit() missing 1 required positional argument: 'y',,,,,,<class 'sklearn.feature_selection.univariate_selection.SelectFwe'>,SelectFwe,,,,num-transform,default,0.22.dev0,feature_selection,
,fit() missing 1 required positional argument: 'y',,,,,,<class 'sklearn.feature_selection.univariate_selection.SelectKBest'>,SelectKBest,,,,num-transform,default,0.22.dev0,feature_selection,
,"Singleton array array(None, dtype=object) cannot be considered a valid collection.",,,,,,<class 'sklearn.feature_selection.from_model.SelectFromModel'>,SelectFromModel,,,,num-transform,rf,0.22.dev0,feature_selection,
,fit() missing 1 required positional argument: 'y',,,,,,<class 'sklearn.feature_selection.univariate_selection.SelectPercentile'>,SelectPercentile,,,,num-transform,default,0.22.dev0,feature_selection,
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.variance_threshold.VarianceThreshold'>,VarianceThreshold,1.0,0.2,-7.150599999938834e-05,num-transform,default,0.22.dev0,feature_selection,-0.00016276499999889893
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.variance_threshold.VarianceThreshold'>,VarianceThreshold,2.0,0.2,-7.150599999938834e-05,num-transform,default,0.22.dev0,feature_selection,-0.00016276499999889893
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.variance_threshold.VarianceThreshold'>,VarianceThreshold,3.0,0.2,-7.150599999938834e-05,num-transform,default,0.22.dev0,feature_selection,-0.00016276499999889893
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.variance_threshold.VarianceThreshold'>,VarianceThreshold,4.0,0.2,-7.150599999938834e-05,num-transform,default,0.22.dev0,feature_selection,-0.00016276499999889893
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.variance_threshold.VarianceThreshold'>,VarianceThreshold,5.0,0.2,-7.150599999938834e-05,num-transform,default,0.22.dev0,feature_selection,-0.00016276499999889893
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.variance_threshold.VarianceThreshold'>,VarianceThreshold,6.0,0.2,-7.150599999938834e-05,num-transform,default,0.22.dev0,feature_selection,-0.00016276499999889893
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.variance_threshold.VarianceThreshold'>,VarianceThreshold,7.0,0.2,-7.150599999938834e-05,num-transform,default,0.22.dev0,feature_selection,-0.00016276499999889893
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.variance_threshold.VarianceThreshold'>,VarianceThreshold,8.0,0.2,-7.150599999938834e-05,num-transform,default,0.22.dev0,feature_selection,-0.00016276499999889893
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.feature_selection.variance_threshold.VarianceThreshold'>,VarianceThreshold,9.0,0.2,-7.150599999938834e-05,num-transform,default,0.22.dev0,feature_selection,-0.00016276499999889893
